"","X","Y","Tree_loss","Pop_densit","Dist_sett","Slope","Elevation","Annual_Rai","Dist_track","Dist_road","Dist_river","Dist_edge","Dist_defor","treated"
"200",898755,7961865,0,0.121501907706,3416.57714844,8.54372596741,872,1883,2969.39379883,14828.1660156,4080.44116211,631,630.713867188,1
"201",898905,7961865,0,0.128933832049,3368.15966797,13.5821018219,908,1883,2922.49902344,14807.0595703,4003.62329102,708,708.02545166,1
"202",899055,7961865,0,0.134632542729,3325.80810547,14.0848283768,898,1896,2881.40600586,14787.4443359,3877.43481445,782,806.101745605,1
"203",899205,7961865,0,0.137785419822,3289.75683594,9.32183551788,875,1896,2820.63818359,14769.3261719,3752.9987793,750,918.313659668,1
"204",899355,7961865,0,0.137630969286,3260.21459961,5.87557268143,900,1896,2763.421875,14752.7119141,3630.49584961,722,1040.09619141,1
"205",899505,7961865,0,0.134572029114,3237.36010742,13.8284931183,868,1896,2702.33227539,14737.6044922,3510.12817383,722,1168.46057129,1
"206",899655,7961865,0,0.138226628304,3221.33520508,10.4776821136,833,1896,2647.65942383,14724.0107422,3392.12329102,750,1126.0994873,1
"207",899805,7961865,0,0.139478251338,3212.2421875,13.0569477081,858,1896,2600.5,14711.9335938,3276.73608398,716,1032.27905273,1
"208",899955,7961865,0,0.13597689569,3210.14013672,19.9752178192,880,1896,2561.26928711,14701.3779297,3164.25341797,646,952.942810059,1
"209",900105,7961865,0,0.137972652912,3215.04272461,16.7750797272,904,1894,2530.3359375,14692.3447266,3054.99584961,598,865.332336426,1
"210",900255,7961865,0,0.085961446166,3226.91796875,19.4236278534,878,1894,2508.00708008,14684.8388672,2949.32202148,571,792.022705078,1
"211",900405,7961865,0,0.0868509411812,3245.68945313,12.0927639008,846,1894,2494.51391602,14678.8623047,2847.63061523,573,742.158996582,1
"212",900555,7961865,0,0.0855956822634,3271.23828125,11.616186142,857,1867,2490,14674.4169922,2750.36352539,607,720.624755859,1
"213",900705,7961865,0,0.0802222788334,3303.40722656,14.5135765076,863,1867,2490,14671.5029297,2658.00683594,674,725.603210449,1
"214",900855,7961865,0,0.0751480832696,3281.53930664,5.00628232956,870,1867,2490,14670.1230469,2571.08935547,759,758.946655273,1
"215",901005,7961865,0,0.0735067278147,3247.76855469,7.85388565063,888,1867,2490,14670.0302734,2490.18066406,819,818.840637207,1
"216",901155,7961865,0,0.072431191802,3220.63647461,13.121887207,905,1867,2490,14671.1044922,2415.88500977,900,900,1
"217",901305,7961865,0,0.0743024349213,3200.3125,18.6323299408,933,1867,2491.62597656,14673.7109375,2348.82958984,953,997.24621582,1
"218",901455,7961865,0,0.0727229863405,3186.92651367,10.7595844269,960,1867,2501.53955078,14677.8505859,2289.65063477,892,1106.34533691,1
"219",901605,7961865,0,0.077129483223,3180.56591797,9.74803256989,991,1859,2520.35717773,14683.5214844,2238.97290039,845,1224.13232422,1
"220",901755,7961865,0,0.0819907784462,3181.2734375,17.6764945984,964,1859,2547.8815918,14690.7216797,2197.38476563,815,1348.33227539,1
"221",901905,7961865,0,0.0871700122952,3189.04370117,16.2664890289,991,1859,2583.83447266,14699.4492188,2165.40991211,810,1321.36291504,1
"222",902055,7961865,0,0.0877851471305,3118.26879883,13.4057235718,952,1859,2627.86987305,14709.7011719,2143.47851563,824,1231.46252441,1
"223",902205,7961865,0,0.0873176306486,2971.21191406,15.7311515808,906,1859,2679.58959961,14721.4736328,2131.90063477,849,1154.12304688,1
"224",902355,7961865,0,0.0873929336667,2824.46459961,9.0460319519,867,1859,2738.55810547,14734.7646484,2130.8449707,882,1092.01647949,1
"225",902505,7961865,0,0.0910647362471,2678.07763672,20.1075801849,893,1888,2804.15771484,14749.5693359,2140.32714844,939,1041.39331055,1
"226",902655,7961865,0,0.0926890745759,2532.11376953,12.1370639801,941,1888,2873.11669922,14765.8828125,2160.20825195,824,948.683288574,1
"227",902805,7961865,0,0.0945863351226,2386.65039063,11.0434436798,939,1888,2948.10107422,14783.7001953,2190.20556641,677,872.06652832,1
"228",896055,7961715,0,0.156170070171,3964.08886719,25.048368454,643,2028,1018.23376465,15104.0390625,1395.88684082,655,807.774719238,1
"229",896205,7961715,0,0.135779619217,3960.11352539,21.3886222839,705,1901,1110.40527344,15082.7216797,1544.34448242,800,953.414916992,1
"230",896355,7961715,0,0.132123053074,3961.81787109,21.7434196472,755,1901,1209.33862305,15062.8681641,1693.07409668,947,1100.22729492,1
"231",896505,7961715,0,0.127588927746,3969.19384766,17.4162330627,772,1901,1315.21862793,15044.484375,1842.00976563,1095,1247.7980957,1
"232",896655,7961715,0,0.124459050596,3982.21044922,11.5041599274,781,1901,1421.44287109,15027.5742188,1991.10522461,1243,1395.88684082,1
"233",896805,7961715,0,0.117645844817,4000.8125,11.6301050186,796,1901,1527.35070801,15012.1455078,2140.32714844,1392,1544.34448242,1
"234",896955,7961715,0,0.116656370461,4024.92236328,11.6717510223,826,1901,1633.55444336,14998.2001953,2289.65063477,1541,1594.23962402,1
"235",897105,7961715,0,0.115397363901,4054.44189453,10.4359855652,840,1844,1744.13305664,14985.7431641,2439.05712891,1492,1492.17956543,1
"236",897255,7961715,0,0.113808594644,4089.25415039,14.0661649704,866,1844,1860.24194336,14974.1777344,2588.5324707,1365,1364.58789063,1
"237",897405,7961715,0,0.111222036183,4129.22509766,12.2338895798,900,1844,1980.90893555,14938.2226563,2738.06494141,1242,1242.01452637,1
"238",897555,7961715,0,0.107082180679,4111.75146484,12.3385448456,924,1844,2105.3503418,14903.6904297,2887.64599609,1126,1126.0994873,1
"239",897705,7961715,0,0.104816868901,4027.15771484,16.1180076599,947,1844,2232.93530273,14870.5917969,3037.26855469,1019,1019.11724854,1
"240",897855,7961715,0,0.106462500989,3946.45410156,6.52698659897,975,1844,2363.15478516,14838.9355469,3186.92651367,924,924.175292969,1
"241",898005,7961715,0,0.107293285429,3869.88378906,19.3557281494,942,1844,2495.59619141,14808.7304688,3336.61499023,845,845.340148926,1
"242",898155,7961715,0,0.105929382145,3797.69677734,16.054315567,902,1883,2629.92407227,14779.9863281,3486.33056641,780,780,1
"243",898305,7961715,0,0.106033585966,3730.14746094,28.9669589996,931,1883,2765.86328125,14752.7119141,3636.06933594,735,735.45904541,1
"244",898455,7961715,0,0.11009824276,3667.49243164,26.8208732605,952,1883,2903.18798828,14726.9140625,3785.82885742,720,720,1
"245",898605,7961715,0,0.110821731389,3609.98608398,26.2598266602,922,1883,3041.70996094,14702.6015625,3935.60668945,730,729.931518555,1
"246",898755,7961715,0,0.112743645906,3557.87866211,8.16580963135,898,1883,3111.91259766,14679.7822266,4056.10644531,769,768.960327148,1
"247",898905,7961715,0,0.1194967255,3511.40991211,12.0927639008,920,1883,3066.0234375,14658.4619141,3925.87573242,834,833.546630859,1
"248",899055,7961715,0,0.121635600924,3470.80688477,18.3298206329,927,1896,3019.43701172,14638.6474609,3797.10424805,918,918.313659668,1
"249",899205,7961715,0,0.125110149384,3436.27709961,15.0458211899,910,1896,2958.46240234,14620.3457031,3669.94555664,895,1018.23376465,1
"250",899355,7961715,0,0.126395627856,3408.00537109,10.6068344116,917,1896,2899.93115234,14603.5615234,3544.57324219,872,1129.29187012,1
"251",899505,7961715,0,0.128532186151,3386.14819336,14.9070158005,893,1896,2841.14404297,14588.2998047,3421.18408203,872,1248.51916504,1
"252",899655,7961715,0,0.127572849393,3370.83081055,21.1198501587,879,1896,2789.19335938,14574.5664063,3300,895,1242.01452637,1
"253",899805,7961715,0,0.129282608628,3362.14208984,14.4811239243,885,1896,2744.46704102,14562.3662109,3181.2734375,845,1157.62683105,1
"254",899955,7961715,0,0.125499784946,3360.1340332,17.6509685516,908,1896,2707.32348633,14551.7011719,3065.28955078,787,1074.15087891,1
"255",900105,7961715,0,0.135574787855,3364.81787109,10.865111351,927,1894,2678.07763672,14542.5751953,2952.37182617,742,993.629699707,1
"256",900255,7961715,0,0.0810898393393,3376.16650391,14.0848283768,895,1894,2656.99072266,14534.9921875,2842.88574219,721,930.483764648,1
"257",900405,7961715,0,0.0808757022023,3394.11254883,20.4064712524,888,1894,2644.2578125,14528.9541016,2737.24316406,722,888.425598145,1
"258",900555,7961715,0,0.0754798427224,3418.55224609,6.91817474365,882,1867,2640,14524.4619141,2635.90600586,750,870.517089844,1
"259",900705,7961715,0,0.0709499195218,3449.34765625,13.121887207,881,1867,2640,14521.5185547,2539.38964844,805,874.64276123,1
"260",900855,7961715,0,0.0697499290109,3427.09790039,11.4853715897,889,1867,2640,14520.1240234,2448.26464844,882,902.496520996,1
"261",901005,7961715,0,0.0688902437687,3394.77539063,6.06376504898,892,1867,2640,14520.03125,2363.15478516,953,953.414916992,1
"262",901155,7961715,0,0.0714208185673,3368.82763672,10.6631202698,911,1867,2640,14521.1152344,2284.73193359,914,1023.96289063,1
"263",901305,7961715,0,0.0704641491175,3349.40283203,9.97026157379,927,1867,2641.53369141,14523.75,2213.70727539,824,1110.40527344,1
"264",901455,7961715,0,0.0727902725339,3336.61499023,11.9137191772,954,1867,2650.88671875,14527.9316406,2150.8137207,752,1209.33862305,1
"265",901605,7961715,0,0.0740604698658,3330.54052734,16.3072681427,997,1859,2668.65136719,14533.6611328,2096.78320313,702,1317.95300293,1
"266",901755,7961715,0,0.0766238644719,3331.21606445,18.2864646912,1013,1859,2694.66137695,14540.9355469,2052.31567383,666,1434.0501709,1
"267",901905,7961715,0,0.0796244740486,3241.38867188,10.39935112,1008,1859,2728.6809082,14549.7529297,2018.0435791,660,1440.3125,1
"268",902055,7961715,0,0.0821554586291,3092.91113281,19.9534454346,942,1859,2770.41503906,14560.1103516,1994.49243164,677,1358.30773926,1
"269",902205,7961715,0,0.0846040397882,2944.58813477,12.7725782394,901,1859,2819.52124023,14572.0039063,1982.04443359,700,1288.60388184,1
"270",902355,7961715,0,0.0870016738772,2796.4440918,6.72136926651,886,1859,2875.62158203,14585.4306641,1980.90893555,741,1233.28833008,1
"271",902505,7961715,0,0.0879936218262,2648.5090332,13.91959095,907,1888,2938.31591797,14600.3867188,1991.10522461,797,1158.01550293,1
"272",902655,7961715,0,0.0940298289061,2500.81982422,19.4436855316,944,1888,3005.54492188,14616.8671875,2012.46118164,810,1075.40686035,1
"273",902805,7961715,0,0.0939741507173,2353.4230957,13.9648809433,955,1888,3077.30395508,14634.8662109,2044.6270752,660,1008.46417236,1
"274",905055,7961715,7,0.0792916044593,453.982391357,33.4339637756,561,2058,4285.06689453,14913.6513672,3396.76318359,30,550.726806641,1
"275",905205,7961715,0,0.0754581093788,458.911743164,6.60375547409,625,2058,4392.4140625,14917.7246094,3519.73022461,108,685.419555664,1
"276",905355,7961715,0,0.0717864111066,510,16.6657409668,626,2058,4502.19921875,14923.3037109,3644.72216797,228,825.408996582,1
"277",905505,7961715,0,0.0706583485007,595.482971191,23.1518611908,659,2058,4614.24951172,14930.3886719,3771.53808594,371,874.64276123,1
"278",905655,7961715,0,0.0666397884488,702.922485352,8.11127948761,706,2058,4728.40332031,14938.9755859,3900,518,737.902404785,1
"279",905805,7961715,0,0.0585738457739,823.771789551,18.4805335999,697,2058,4844.51220703,14949.0634766,4029.95043945,607,607.453674316,1
"280",905955,7961715,0,0.0557678230107,952.942810059,15.5333423615,661,2136,4962.43896484,14960.6484375,4161.25,488,488.364624023,1
"281",906105,7961715,0,0.0563348866999,1087.47412109,18.9234256744,631,2136,4966.78955078,14973.7265625,4293.77441406,379,379.473327637,1
"282",906255,7961715,0,0.0574607290328,1225.60192871,29.2614250183,577,2136,4858.24023438,14988.2958984,4427.41455078,242,241.867736816,1
"283",906405,7961715,0,0.0569525621831,1366.23571777,9.74803256989,559,2136,4751.94677734,15004.3496094,4562.07177734,134,134.164077759,1
"284",906555,7961715,0,0.0564162917435,1508.67492676,16.054315567,535,2136,4648.06396484,15021.8837891,4697.65917969,67,67.0820388794,1
"285",895905,7961565,0,0.166595429182,3824.26464844,23.500038147,581,2028,806.101745605,14978.6845703,1281.60058594,481,632.850708008,1
"286",896055,7961565,0,0.152786150575,3814.24951172,21.8185501099,632,2028,900,14955.6845703,1426.18371582,631,782.304260254,1
"287",896205,7961565,0,0.137634947896,3810.11816406,18.829656601,690,1901,997.24621582,14934.1552734,1571.7824707,781,931.93347168,1
"288",896355,7961565,0,0.125904545188,3811.8894043,15.48341465,722,1901,1103.08654785,14914.1044922,1718.1385498,930,1081.66540527,1
"289",896505,7961565,0,0.119636498392,3819.55493164,24.9695644379,724,1901,1209.33862305,14895.5361328,1865.07373047,1080,1231.46252441,1
"290",896655,7961565,0,0.119712427258,3833.07958984,22.090259552,756,1901,1315.21862793,14878.4580078,2012.46118164,1230,1381.30371094,1
"291",896805,7961565,0,0.115755550563,3852.40185547,6.20105361938,785,1901,1421.44287109,14862.8730469,2160.20825195,1380,1531.17602539,1
"292",896955,7961565,0,0.112597234547,3877.43481445,8.73569107056,813,1901,1532.64477539,14848.7880859,2308.24609375,1530,1681.07104492,1
"293",897105,7961565,0,0.116619169712,3908.06860352,12.2601480484,841,1844,1650,14836.2060547,2456.52197266,1573,1572.92724609,1
"294",897255,7961565,0,0.112458519638,3944.17285156,19.2925777435,847,1844,1772.28662109,14825.1308594,2604.99511719,1452,1452.44616699,1
"295",897405,7961565,0,0.108976811171,3985.59912109,13.9347066879,855,1844,1898.55212402,14792.4638672,2753.6340332,1338,1337.94616699,1
"296",897555,7961565,0,0.107122629881,4032.18310547,17.9320030212,900,1844,2028.05322266,14757.5908203,2902.4128418,1231,1231.0970459,1
"297",897705,7961565,0,0.104572921991,4083.74829102,10.7444162369,944,1844,2160.20825195,14724.1640625,3051.3112793,1134,1134.06347656,1
"298",897855,7961565,0,0.10376996547,4074.92333984,14.4086971283,973,1844,2294.55883789,14692.1914063,3200.3125,1050,1049.57128906,1
"299",898005,7961565,0,0.106481559575,4000.8125,17.1362743378,968,1844,2430.74072266,14661.6845703,3349.40283203,979,979.489685059,1
"300",898155,7961565,0,0.106498867273,3931.03051758,19.4712200165,946,1883,2568.46264648,14632.6513672,3498.57104492,920,920.271728516,1
"301",898305,7961565,0,0.106534257531,3865.81176758,24.7575206757,989,1883,2707.48950195,14605.1015625,3647.80761719,883,882.836364746,1
"302",898455,7961565,0,0.109113775194,3805.39086914,14.2625494003,1002,1883,2847.63061523,14579.0429688,3789.51196289,870,870,1
"303",898605,7961565,0,0.108430214226,3750,14.9383802414,952,1883,2988.72875977,14554.4833984,3927.70922852,859,878.236877441,1
"304",898755,7961565,0,0.111918874085,3699.86474609,14.5925502777,926,1883,3130.65478516,14531.4316406,3985.03442383,841,910.93359375,1
"305",898905,7961565,0,0.113924153149,3655.20166016,13.6557855606,943,1883,3210.14013672,14509.8935547,3852.40185547,841,966.074523926,1
"306",899055,7961565,0,0.115725554526,3616.21337891,10.2193775177,950,1896,3155.70922852,14489.8759766,3721.08862305,859,1040.09619141,1
"307",899205,7961565,0,0.113858304918,3583.08520508,9.52020263672,939,1896,3097.41821289,14471.3857422,3591.23925781,902,1129.29187012,1
"308",899355,7961565,0,0.115228846669,3555.98095703,10.16040802,933,1896,3037.12036133,14454.4287109,3463.01879883,967,1230.36584473,1
"309",899505,7961565,0,0.115280546248,3535.03881836,11.8775482178,914,1896,2981.04003906,14439.0097656,3336.61499023,1022,1340.63415527,1
"310",899655,7961565,0,0.115998096764,3520.36938477,14.5351657867,913,1896,2931.56958008,14425.1347656,3212.2421875,1041,1364.58789063,1
"311",899805,7961565,0,0.113594129682,3512.05078125,10.16040802,912,1896,2889.04833984,14412.8066406,3090.14550781,981,1284.05603027,1
"312",899955,7961565,0,0.11489058286,3510.12817383,14.7807683945,938,1896,2853.78686523,14402.03125,2970.60595703,930,1198.87451172,1
"313",900105,7961565,0,0.116219379008,3514.61230469,13.8323030472,958,1894,2826.05737305,14392.8105469,2853.94458008,888,1127.29760742,1
"314",900255,7961565,0,0.114212535322,3525.47875977,13.5859909058,928,1894,2806.08276367,14385.1484375,2740.52905273,871,1072.05407715,1
"315",900405,7961565,0,0.112083762884,3542.66845703,12.7725782394,923,1894,2794.02929688,14379.046875,2630.77929688,872,1035.76062012,1
"316",900555,7961565,0,0.068477794528,3566.09033203,16.874540329,915,1867,2790,14374.5087891,2525.17333984,895,1020.44110107,1
"317",900705,7961565,0,0.0721661522985,3595.62231445,12.0527391434,915,1867,2790,14371.5341797,2424.25244141,942,1023.96289063,1
"318",900855,7961565,0,0.071063876152,3573.02392578,11.7774372101,917,1867,2790,14370.125,2328.6262207,1008,1047.85498047,1
"319",901005,7961565,0,0.0698587819934,3542.03320313,8.84874916077,911,1867,2790,14370.03125,2238.97290039,924,1092.01647949,1
"320",901155,7961565,0,0.06999001652,3517.17211914,11.9272518158,934,1867,2790,14371.1269531,2156.03808594,807,1154.12304688,1
"321",901305,7961565,0,0.0716245621443,3498.57104492,9.8375749588,954,1867,2791.45117188,14373.7890625,2080.625,703,1231.46252441,1
"322",901455,7961565,0,0.0724863037467,3486.33056641,15.7475004196,962,1867,2800.3034668,14378.0146484,2013.57885742,618,1321.36291504,1
"323",901605,7961565,0,0.0726737752557,3480.51708984,16.8083152771,1004,1859,2817.1262207,14383.8037109,1955.76074219,560,1421.44287109,1
"324",901755,7961565,0,0.0827442258596,3373.36621094,9.14297294617,1044,1859,2841.77758789,14391.1533203,1908.00939941,518,1529.70581055,1
"325",901905,7961565,0,0.0734522715211,3223.98828125,14.9070158005,1017,1859,2874.05639648,14400.0625,1871.09594727,510,1564.60852051,1
"326",902055,7961565,0,0.0737858191133,3074.6706543,21.7541751862,971,1859,2913.70898438,14410.5273438,1845.6706543,532,1489.4630127,1
"327",902205,7961565,0,0.0748561173677,2925.4230957,12.0215044022,919,1859,2960.43920898,14422.5449219,1832.21179199,553,1426.18371582,1
"328",902355,7961565,0,0.083585254848,2776.2565918,11.5603237152,909,1859,3013.91772461,14436.1113281,1830.98339844,604,1368.21044922,1
"329",902505,7961565,0,0.0870883241296,2627.18481445,10.0304431915,921,1888,3073.79248047,14451.2216797,1842.00976563,658,1281.60058594,1
"330",902655,7961565,0,0.0877011716366,2478.22509766,11.3956546783,944,1888,3139.55419922,14467.8710938,1865.07373047,713,1207.47668457,1
"331",902805,7961565,0,0.0952916517854,2329.39916992,4.07258892059,973,1888,3208.31738281,14486.0556641,1899.73681641,660,1148.25952148,1
"332",904755,7961565,14,0.0817730501294,468.614990234,11.6532621384,546,2117,4191.09765625,14760.0302734,3066.0234375,30,456.946380615,1
"333",904905,7961565,0,0.0846799686551,366.196655273,12.7725782394,563,2117,4290.31445313,14761.0976563,3187.63232422,30,534.13482666,1
